text,label
근데 천아 옷 정도면 코스프레 부담 없지 않냐? 난닝구랑 점퍼랑 치마 스타킹이 전부인데?,0
근데 여장이잔아,0
그게 좋은거지,0
메모중,0
17일 라붕이를 기다리겠다,0
광고 가자,0
꼭 해라,0
베라맛좀한번볼래?,0
기대할게,0
박제 되겠네,0
아카이브 떳다 닉변하고 잠수타면 3대가 머대리가 될것이여,0
아니 안할거라니까,0
누가 너에게 선택권이 있다고 했지? 이제 너에게 선택권은 없어,0
베라 가면 하는거다,0
후기 기대함,0
후기 기대하마 라붕아,0
캡쳐해야겠다,0
바로 특사스 3명이 문열고 기다림,0
족고수,1
10뽑으로 풀잠할 실력,0
왤캐 왤캐임,0
문고리 잡았다,0
족고수,1
옛날게임감성 지리네,0
잘익었잔아...,0
하아 시발 바로 들어서,0
내애둘만나아도!라고할뻔,0
네퀴랑 레아 낳고 죽은 중사님,0
전쟁영웅님의 아이돌화 군입대 가속화 씹가능,1
캬ㅑ,0
바로 들어서,0
너무 이뻐,0
사랑해요,0
바로아이만들기,1
ㅆㅆㅆㅆ쎽스,1
얘도 칼빵당하고 죽는건가,1
디테일 틀 추,0
이젠 틀도 디테일 시대다 이말이야,0
ㄹㅇ 저정도면 박물관 가셔야 할 분들인데,0
오히려 이런 리뷰글이 좋지,0
고맙다이기야!,0
덕분에 잘보고감 ㄹㅇ,0
그만한 세월이 지났는데도 썩질 않았다는게 진짜 신기하네,0
이제 잘때마다 참호 귀신나옴 ㅅㄱ,0
저는 귀신을 믿지않아요,0
저기요...심오를 넘어서 심화과정입문각인데여 헤읏,0
이참에 입문해줘,0
솦붕이는 무리에오...스프링필드 검사관 마킹 설명 없었으면 한글로 보았을거에오 사자로...,0
양키들이 침 질질 흘릴 물건들만;;;;;,1
어어? 사진에 사람사진이?,0
혹시 철모를 쓰고있습니까?,0
스톡 기품있다,0
킹정,0
박물관 아조씨 추,0
더욱 더 박물관을 증설하겠습니다,0
호애애애애 국영 박물관 게이야,1
현실 : 방구석 박물관,0
방구석 ㄷㄷ하노,0
이런 리뷰는 없어서 못먹습니다요 ㅠㅜ 개추여 개추,0
크 고맙다 이거야 !!!,0
첫짤은 암만봐도 s가 아니라 8로 보이는데,0
S를 거꾸로 새긴거임,0
"과연 한명이상일까, 이름없는 에이스가 중대단위로 잡았을지도 모르지",0
"솦붕아. 다보고 나니까 드는 생각인데, 절대로 박물관에 기부하지 말아라 제발..",0
역사가 담긴 물건이나 미군의 혼이 담긴물건,0
귀신 묻은거 아니냐,0
그럼 같이 살지 뭐,0
손때 코팅....,0
박물관 스톡을 에솦건에 쓰는 낭만을 상상해부러따,0
그럴려고 산겁니노,0
감동이 있다이!,0
어떤 시발새가 젓가락피자,1
A?I가 다 색적 해준다 하던데요?,0
역시 스카이넷 이새끼들이 문제였어,1
백린연막투시가능 특수열상이라네요,0
열상 원래 되지 않음? 적린이 투시 안 되고?,0
이겜 엔진 ESS는 투시되는데 발사형 연막른 안댐,0
ㅇㅇ 발사형 얘기한 거 원래 적린이여야 하는데 이 새끼들 그냥 백린으로 해놨잖어,0
근데 그게 아니더라도 ㅈㄴ 말도 안 되는 곳에서 쏴서 맞추는 거 ㄹㅇ ㅈ같더라,1
짱깨소멸기원1일차,1
짱잘하고 개잘쏘는 나라,0
줄여서 짱개,1
수상하게 노열상장비를 잘 타는,0
타오바오에서 중국전용 시크릿 DLC를 판다네요,0
저런건 세관에서 물러주나?,0
애플 버스터콜 때려!,0
진짜 일 좆같이 처리하네,1
뭐 어떻게 된거임,0
사진으로는 어느부분이 긁힌건지 모르곘음,0
모니터에 가로로 쭉 그음,0
어디 긁힌거임?,0
막짤 가로로 허옇게 긁힌거 말하는듯,0
모니터 가로로 쭉,0
민원ㄱㄱ,0
민원넣자,0
넣는중,0
이럴 때 어떻게 하더라 전에 회사에서 이런일 있어서 어떻게 하던데,0
와,0
이건 민원에 보상인데,0
일 개 좆같이 하네,1
자기 택배라고 생각하고 일하면 좋을껄,0
ㄷㄷ,0
미친놈이네,1
세관에서 전화돌림한겨? 씨벌놈들,1
ㅇㅇ 도대체 그 담당부서라는게 어딘지@@,0
후기 기다린다,0
세관 답변 오는데로 후기간다,0
방금 전화왔는데 문의메일 주소를 잘못줬다네.. 진짜 원트에 하자,0
취재가 시작되자 한번 시전하자,0
K-세관 유명하지 저기에 북한이 미사일 쏘면 국보법 위반할 자신 있다,0
언론사 제보 때리자,0
그거 에솝갤 가면 대응하는거 잘 알려줌,0
ㄱㅅㄱㅅ,0
통관새끼들은 까도까도 괴담만 나오노 씨발새끼들,1
어이가 없노 ㅅㅂ,1
에솦챈 가보셈 세관하고 다이다이 뜨는데 이골난 놈들 존나 많음,1
이베이도 잘까려나?,0
'일주일 안에' 증빙서류 들고 찾아가서 보상신청 해야 함,0
신문고도 넣으면 담당한테 다이렉트로 민원갈걸 정상적인 공공기관이라면,0
미친새끼들임 저건?,1
TV조선은 북한쪽꺼 아니야?,0
님 iq 따서 해킹으로 FDA에 신고함 수구,0
아 클루카이 대연이라 쓰는거 아닌데 이분 겜알못이네,0
드디어 미쳐버린 ww,0
정성추,0
뭐여? 글루카이 나왔어? 아까 못봤는데,0
전지인건 아는데 베라에 글루카이 얘기가 두개나 보여서 아까 오아시스 털때 내가 못봤나했음,0
지식욕구 몬스터(진자임),0
레지나랑 약해서 보비는중이었나봐,1
얘는 언제 좆사기 각성으로 나올텐데,1
에델도... pve...에서는 잘...쓴다구욧..!,0
잘…쓰나..?모르겠다..,0
"사싈,, 히믈 숨기시느라 애쓰시거 계싐,, 수구,,",0
아이구잘햇다,0
현수야 에찐이좀 버프해다오,0
사정없이개추,0
얘는 그래도 마왕이라 각성으로 나올거 가틈,0
각성 에델 후덜덜,0
저항말고 순순히 지식만을 나에게 넘겨라,0
섹스,1
멋잇다,0
개고수 떳네,0
ㄴㄴ 옛날에 챈에서 주운 사진임,0
나 이거 구슬동자에서 봤음,0
왜 배틀비드맨이 아닌것이지?,0
개고수네,0
훌륭해 훌륭해,0
세부적으로 공식보다 세세히 그린거 보면 마음에 들었었나 본데,0
디테일 미친거냐 ㄷㄷ,0
핏짜 열 두 판 형에 처한다!,0
디테일 진짜 미쳣다,0
기계적인 디테일 보기만 해도 너무 좋다,0
진짜 개고수다 존나 꼴려,1
죡고수네,1
존나 깔끔하게 그렸다 ㄹㅇ,0
미춌다 ㄷㄷ,0
멋있고 이뻐요,0
바이저 나만 안보임?,0
미안 잘못 올렸길래 방금 수정했어,0
픽시브에서 본건데 지인이라고? 개부럽노...,0
지인 폼 미쳤다 ㄷㄷ,0
베라가라,0
베스킨라빈스 가고싶다,0
하..진짜 이번만입니다,0
하... 시캇카타나이나,0
하아...쇼가나이나...,0
이번만입니다,0
무슨 웹툰임?,0
무모협지 대만 껀데 네이버에서 번역 찰지게 잘함. 하지만 연중됐지.,0
아잇 시팔! 재밌는건 꼭 연중이야 시리즈에서 볼 수 있지?,1
시리즈는 몰겠고 네웹에서 검색하면 전 화 무료랑게,0
네이버웹툰 고수1인줄 알앗네,0
잘가라고 배웅까지 해주는 거 보니 장사 할 줄 아는 놈들이구만,0
시구리아트 유료도로당,0
저 만화에서 십오문이 한화로 얼마임? 만원쯤 할까,0
위에서 말하길 지금 가치론 7000~9000 정도래 비싸도 1만원 될듯,0
이런 게 더 발전하면 유료도로당이 되는 건가,0
산적이 아니라 도로공사잖아,0
이야 저거 3명이서 어떻게 닦았냐,0
우리는 길을 준비한다,0
유료도로당 저 새끼들 아직도 저러네 ㅉㅉ,1
고속도로 톨게이트 비용 받는거랑 똑같네,0
당연히 받아야할돈에 감사인사까지 전하는 친절함,0
유료도로당이노,0
우리는 길을 준비한다 개웃기네,0
민영고속도로는 어쩔수 없지,0
우리는 길을 준비한다..,0
뭐야 도로교통공사잖아,0
저거안주면 수입이 더늘어나는 건가?,0
저건 사수가 쌘게 아니라 쟤들이 특출나게 쌘거같은데,0
사수덱은 다리가 꼴리는구나,1
"정작 쿠로련은 이제 허접이잖아,,,",0
원래 허접이 제일 목소리 크고 말 잘함,0
하츠치리 에어본 하나면 꼼짝도못할년들이...,1
린드 강우를 거른다는 그 소신 잘 봤읍니다,0
답은...레이븐 전사 실장이다...!,0
엇 에오스 저 아이는 중섭 신캐임?,0
이번에 중섭에 나온 세번쩨 한정캐임.,0
시이이이발 섭 오픈 때부터 기다리던 클루카이가 이제 나오는데 쟤는 언제나오지 현기증날꺼 같어어어어어,1
호에에에엥,0
두번째 한정캐는 누구였음?,0
린드(전사),0
소전에서 에일리임,0
얘는 스토리 안 읽누;;,0
ㅇ 다 스킵때림,0
전사는 하츠즈리랑 나시타면 충분할거같아..,0
사수가 미래다,0
글루카이 픽업댐? 아까 봣을땐 스에요이뿐이던데,0
31일 확정,0
그렇지만 쿠로가 분탕치면 그딴 근접들은 숙청됨,0
그래서 니시타 궁쓴거보다 잘녹임?,0
가슴이 웅장해졋다,0
성능충들... 제일 꼴리는건 아란파카티인데 언급도없네,1
나히다도 아니고 저걸 어캐 외우는거냐,0
아란파카티한테 말걸면 가구주는거 받았냐?,0
적왕은... 살아계시다...,0
이자를 예비주딱인 파딱으로,0
나 이거 알아. 막고라인가 뭔가지?,0
힘을 원하는가,0
일단 해보자,0
지금부터 완장 계승식이 있겠습니다,0
파래진다?,0
위병소 돌진은 누랄챈의 오랜 전통,0
저런 말 하면 좆될거라는 생각도 안드나?.... 누가 진로상담에,1
그런 능지가 있으면 마약을 안했겠지,1
그냥 진로상담이 아니라 병원장이 중독자 상담한거 아님????????,0
아 그렇구나 근데 그래도 문제 아니냐,0
브레이킹 배드,0
후드는 미국까지 볼 필요가 없었노,0
브레이킹 배드 코리언이 여기있었네,0
어이없어 하는게 화면 밖으로 느껴진다,0
K-나르코스,0
ㅇㅈ,0
이새끼는 혼자 다른거 보고왔나,1
그 채널,0
인류 최악의 발명: 여성 투표권,1
ㅖ 탐정 테마 데코 썼는데 담배가 포함되어 있더라,0
섹스,1
쌉건웅,1
땡큐 써,0
이쁜데..??,0
마미손칼파 ㅅㅌㅊ,0
남자의 핑크,0
ㅖㅏ안될거 뭐있노,0
콘x 씌운것 같네,1
상남자는 태어나면서부터 정해지는것이 아니다,0
상남자 하남자 따지는 순간 하남자래.. 그냥 써!,0
남자의 세계에온걸 환영한다,0
좋아! 진행 시켜,0
상남자라 핑크를 쓰는게 아니라 핑크를 쓰기에 상남자가 된 것이다,0
예아 빅보이 앙?,0
ㄱㅇㅇ,0
자살버튼이 아니라?,1
나보다 글씨 잘쓰는데?,0
와 이분이 커미션도 받았음?,0
특사스 개시발련..,1
오우,0
오 어디서 많이 본듯한 그림,0
보카디 뉴비절단기 만와,0
얼마줌?,0
skeb에잇서,0
왤캐 한국어 잘 함,0
귀여워,0
번역기 돌려서 모르는 언어 하나하나 적었을 생각하니 그림마냥 귀엽다,0
커여워,0
이작가 그림체 너무 귀여움,0
돈을 벌고 다시 오세요!,0
작가가 직접 썼다하니까 대사도 오히려좋아,0
플라잉 더치맨호는 선장이 필요하다..,0
뭔 겜이길래,0
블랙클로버,0
아우터플레인,0
배를 버려라,0
K더치맨ㄷㄷ,0
닉 개웃기네,0
리치왕은 존재해야만 한다,0
다음 주딱은 너라는것에 내 차단권한과 주딱 자리를 건다 쫄리면 뒤지시던지,1
개웃기네,0
이중잣대 존나 웃기긴 해,0
"흚,,, 피카츄 배나 만져야겠달까,,? (어이어이?!)",0
난 너프 하라고 한적 없으니 깐다,0
진검대결하는데 저새끼 전기톱 들고왔는데요 하고 항의하니까 톱 들고있는 팔을 잘라버리는건 좀,1
도둑이 물건좀 못훔쳐가게 조치좀 취하라니까 그냥 팔다리 다잘라서 닉부이치치 만들어 버린격이자너,1
물건이 아니라 집을 훔쳐갔는데 그럼 팔다리 다 잘라야지,1
검토중이라니까 다 자르지는 않겠지만 그냥 모가지 쳐버리는것도 ㅈ같은 짓거리임,1
저중 제물만 남겨도 람다그네스 충분히 기용가치 있어보이는데?,0
말의 삔또를 못잡노 얘 성능자체를 논하는게 아니라 그냥 너프각 나왔다고 손발 다자르는게 ㅈ같단거임,1
그니까 몇개가 너프될지 모르는데 손인지 발인지 손발인지 어떻게 아냐고 이것도 지켜봐야 할 일임,0
코스트에 맞게 너프하라햇지 장애인을 만들란소린 안함,0
난 무슨 캐릭이든 2주는 지켜봐야 한다고 생각하는데 하루만에 저렇게 사지절단 예고하니 당황스러움,0
4코값하게 너프하라고했지 사지절단 오나홀만들라고안함,1
겜 망하는것보단 사지절단이 더 낫긴해,0
발표전에 너프안하냐고 욕하던 애가 그대로 너프 왜 하냐고 욕박던데,0
너프는 어느정도 원했는데 막상 확정은 아니긴 하지만 팔다리 다 잘릴거같아서 그러는걸수도 아님 그냥 정병이고,1
그런가?,0
그럴수도 있음 나도 게임에 악영향 끼치면 너프 때리는게 맞다보는데 ㅂㅅ 만드는건 별로임,1
밸런스 너무 어렵다,0
팔좀 묶어달랬더니 양팔을 톱질해버렸잔아...,0
근데 얘낸 상향이나 너프나 중간이 없더라,0
세력이 카챈에 물타기 시전 ㄷㄷ,0
옳게된,0
이건 킹정이지,0
내가 찾던 인어 여기있네요,0
제가 찾던 흑어가 여기있었네요,1
이러면 사람들이 영화관 갈까? 일단 난 갈듯,0
이러면 왕자쉑도 꼴잘알 되는거지,1
개봉날 아침에 휴가내고 첫빠따로 간다,0
이랬으면 10억달러 쌉가능인데,1
사실은 오래전부터 당신같은 인어를 기다려 왔다우,0
"이게 정상이지, 원래 이래야 했다고...",0
와,0
이랬으면 내년 아카데미 수상 1000%,0
이궈궈던,0
해변에 건져져서 눈뜨자마자 고백박고 엔딩각,0
이랬으면 영화관 전타임 올매진쌉가능,0
이런 외모 안뺏고 목소리만 뺏은 우르술라는 얼마나 미인인거임?????,0
아스나 시키면 될듯,0
오늘부터 장래희망은 왕자다,0
캬,0
왕자의 밤시중,1
이게 진짜 공주거든요~!,0
이게 공주지,0
제가 찾던 인어 여기있네요,0
이게 진정한 흑어공주네,1
이랬으면 영화보러갔다,0
시발결혼하자,1
분명 3번 어기는 애들 한명은 나올듯,0
그럼 족쳐야함... 안톤애미옆으로 보내줘야지,1
하아 과제가 영상 제작인데 썬더써야하노 7퍼센트 모대서 죄송합니다,0
상관없습니다! 이용할수있음 이용하는게 좋은거임,0
안톤 개병신새끼 안톤애미 안톤버리고 우주여행가다가 뒤짐,1
4번도 문제긴 해 다른게임 이야기만 하면 참 미묘한듯 그렇다고 가이진 욕만 하고 있을수도 없고,0
기간 한정으로만 좀 푸는 건 안되나,0
26일만 떡밥 허용하자,0
4번은 자기가 다른게임 하면서 욕만하면되고 가챈에는 올리면안되지,0
내일이 업데이트라서 보이콧하는거임?,0
합법겜안분,0
3번이 진짜 중요,0
저거는 진심 무조건지켜야함...,0
썬더 하더라도 시간 팍줄여서 해야겠노,0
개인의자유,0
저러고 애 죽으면 자기 탓이 아니라 의사탓을 하지 저 미친새끼들은 진짜 뭐가 중요한지를 몰라,1
와...읽는데 가슴이 답답하다...,0
퐁퐁이형!!!!!!!,0
진짜 꼰대들 특 의사말 절대 안들음 지들은 의사보다 더 많이 아나? 병원도 존나 안갈려그럼,1
저건 아빠가 이혼하고 애 구출하는거 밖에 없겠는게 개빠 냥빠 새끼들은 구제가 안감 저건 종교 이상임,1
진짜 줘패고싶네,1
이게 왜 맞말이냐...진짜 저런부모 밑에서 자라면서 인격형성될 애 생각하니 ㅈㄴ 아찔하다,1
지배아파너 낳은 애기아닌가,0
ㅇㅇ 아프게낳은아이지 사랑으로 낳은게 아니니 저러는것,0
지 배 아파 낳은 새끼보다 개가 더 중요하다는건 어디 머리 쳐맞은거 아니냐??,1
아니 어떻게 지가 낳은 자기 자식이 아픈데 저러지 정신병 아닌가 ㄹㅇ,1
정상인 자격시험치뤄서 불합격인 새끼들은 그냥 강제 자궁적출시켜야한다고 봄,1
캣맘 때문에 요즘 주목을 덜 받아서 그렇지 개빠도 진짜 답 없는건 똑같음,1
미국은 어쩌구 소리 굉장히 싫어하는데 아동 관련해선 미국이 하는게 맞다고 봄 미국이였으면 즉시 체포일텐데,0
조만간 애 죽겠네,0
제발 가스실 좀 한 번 들어가주세요,1
아동학대 ㅜㅜ,0
남편이 그냥 개를 죽여야함,0
참 부모 자격 없는 사람 많아,0
여기 댓글에도 한 놈 있네,0
진짜 대가리 개쎄게 때리고싶네,1
사진서순왜이러노,0
이런거보면 난 모쏠아다라 다행이라는 생각만드노,0
명문이네,0
'섹스',1
한정의 품격,0
이게 한정캐의 품격...?,0
베티가 함수빨많이탐? 맨날 치명타격 육참골단 초월반응 들고썼는데 얘들로 쓰는게 맞나,0
베티는 노함수에선 좆냥이임 그래서 함수빨언급한거,1
